gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
5003323851	CC BY 4.0									http://grbio.org/institution/illinois-natural-history-survey			INHS		INHS_data		PreservedSpecimen				6c33a7be-0130-4320-93a0-b8dedf4486c9	INHS Insect Collection 877473		Barry C. Poulton	https://orcid.org/0000-0002-7219-4911	3				exuvia									present	Vial		https://sfg.taxonworks.org/api/v1/images/791658b3d7efd168c9ad7ae883d0a260						Imaged by: Elise Snyder; Date Imaged: 03/28/2016.									#170, Rear 2 M, 2 F, 7-IV-84 || #170 Rear 7-IV-84 2{male} 2{female}  Isoperla irregularis, [2 M, 2 F, 3 Ex.] Det. S. W. Szczytko || Isoperla irregularis Det. S.W. Szczytko  Photographed by: Elise Snyder Date: 03/28/2016 Notes: Barry C. Poulton Collection						1984-04-07							7-IV-84	river						BCPoulton AR-170					Petit Jean River			United States	US	Arkansas	Logan			1.5 mi W Magazine												35.14299	-93.83416	unknown	1000.0			N35.14299º W93.83416º	N35.14299º	W93.83416º		unknown	POINT Z (-93.83416 35.14299 0)			DeWalt, Ralph Edward	2024-01-19	A geospatial point translated from verbatim values recorded on human-readable media (e.g. paper specimen label, field notebook).	Physical collection object.	Derived from a instance of TaxonWorks' Georeference::VerbatimData.																							Stanley W. Szczytko														Isoperla irregularis (Klapálek, 1923)							Animalia | Arthropoda | Insecta | Plecoptera | Arctoperlaria | Perloidea | Perlodidae | Isoperlinae | Isoperla	Animalia	Arthropoda	Insecta	Plecoptera	Perloidea	Perlodidae	Isoperlinae			Isoperla				irregularis			species		(Klapálek, 1923)	Texan Stripetail	ICZN			
5003323850	CC BY 4.0									http://grbio.org/institution/illinois-natural-history-survey			INHS		INHS_data		PreservedSpecimen				c1ee8101-e1c7-4ab0-8098-96f0b641f161	INHS Insect Collection 1535636		Henry W. Robison		1			Male	adult									present	Vial																	HWR93-10. Newton Co., Beech Ck. at Hwy 21  Allocapnia rickeri, M, det. L.V. Hart 2024					HWR-93-10	1993-02-13							13 Feb. 1993	stream											Beech Creek			United States	US	Arkansas	Newton			AR: Newton Co.: Beech Creek (Buffalo River Dr.) at St. Hwy 21 west of Boxley												35.966745	-93.404715	unknown	100.0							unknown	POINT Z (-93.404715 35.966745 0)			Hart, Lily	2023-09-26	Created by entering point coordinates in a form, along with an optional error radius.	Curator entered point/radius data.	A generic point georeference.																							Lily V. Hart	https://orcid.org/0000-0002-2906-1849	2024												Allocapnia rickeri Frison, 1942							Animalia | Arthropoda | Insecta | Plecoptera | Arctoperlaria | Nemouroidea | Capniidae | Allocapnia	Animalia	Arthropoda	Insecta	Plecoptera	Nemouroidea	Capniidae				Allocapnia				rickeri			species		Frison, 1942	Midwest Snowfly	ICZN			
5003323849	CC BY 4.0									http://grbio.org/institution/illinois-natural-history-survey			INHS		INHS_data		PreservedSpecimen				cc9d97de-f70f-40ed-b118-29984b94d051	INHS Insect Collection 1503581		Barry C. Poulton	https://orcid.org/0000-0002-7219-4911	5			Female	adult									present	Vial		https://sfg.taxonworks.org/api/v1/images/d62c66a1bf8192539afc975eae61b2a1															AR: Stone Co., Turkey Creek, 3.5 mi N Prim, 18-V-96, BCP						1996-05-18							18-v-96	stream											Turkey Creek			United States	US	Arkansas	Stone			3.5 mi N Prim												35.736952	-92.107839	unknown	1000.0							unknown	POINT Z (-92.107839 35.736952 0)			Hart, Lily	2024-03-01	Created by entering point coordinates in a form, along with an optional error radius.	Curator entered point/radius data.	A generic point georeference.																							Ralph Edward DeWalt	https://orcid.org/0000-0001-9985-9250	2024												Haploperla brevis (Banks, 1895)							Animalia | Arthropoda | Insecta | Plecoptera | Arctoperlaria | Perloidea	Animalia	Arthropoda	Insecta	Plecoptera	Perloidea	Chloroperlidae	Chloroperlinae			Haploperla				brevis			species		(Banks, 1895)	Least Sallfly	ICZN			
5003323848	CC BY 4.0									http://grbio.org/institution/illinois-natural-history-survey			INHS		INHS_data		PreservedSpecimen				a5eda8c5-36ea-4d46-8e2f-32d4efb1a754	INHS Insect Collection 794745		Barry C. Poulton	https://orcid.org/0000-0002-7219-4911	1				immature									present	Vial		https://sfg.taxonworks.org/api/v1/images/67b715960edcad138b539663c3f6d970						Imaged by: Ed DeWalt, Felipe Soto-Adames; Date Imaged: 12/9/2015.									#156 23-III-84  Acroneuria frisoni, N, Det. R. E. DeWalt, 2018 | Acroneuria evoluta [frisoni] 3 [1] N Det. B. C. Poulton  Photographed by: Ed DeWalt, Felipe Soto-Adames Date: 12/9/2015 Notes: K.W. Stewart Collection						1984-03-23							23-III-84	stream						BCPoulton AR-156					Macks Creek			United States	US	Arkansas	Polk			Board Camp at Hwy 8												34.53714	-94.09724	unknown	10.0			N34.53714º W94.09724º	N34.53714º	W94.09724º		unknown	POINT Z (-94.09724 34.53714 0)			DeWalt, Ralph Edward		A geospatial point translated from verbatim values recorded on human-readable media (e.g. paper specimen label, field notebook).	Physical collection object.	Derived from a instance of TaxonWorks' Georeference::VerbatimData.																							Ralph Edward DeWalt	https://orcid.org/0000-0001-9985-9250	2018												Acroneuria frisoni Stark & Brown, 1991							Animalia | Arthropoda | Insecta | Plecoptera | Arctoperlaria | Perloidea | Perlidae | Acroneuria	Animalia	Arthropoda	Insecta	Plecoptera	Perloidea	Perlidae	Acroneuriinae			Acroneuria				frisoni			species		Stark & Brown, 1991	Central Stone	ICZN			
5003323847	CC BY 4.0									http://grbio.org/institution/illinois-natural-history-survey			INHS		INHS_data		PreservedSpecimen				ef1ba571-0e26-4552-9810-2d30ce07359e	INHS Insect Collection 1504261		Henry W. Robison		2				immature									present	Vial		https://sfg.taxonworks.org/api/v1/images/462004721cad3f552b3b521d7512846c															AR: Polk Co., Roaring Branch Natl. Area, 14 Dec. 1996, H.W. Robison, HWR 96-255  Clioperla clio, 2N, Det. R.E. DeWalt, 2024  B.C. Poulton Donation  Photographed by: Lily Hart					HWR-96-255	1996-12-14							14 Dec. 1996	stream											Roaring Branch			United States	US	Arkansas	Polk			Roaring Branch Natural Area												34.374	-93.978	unknown	1000.0							unknown	POINT Z (-93.978 34.374 0)			Hart, Lily	2023-09-26	Created by entering point coordinates in a form, along with an optional error radius.	Curator entered point/radius data.	A generic point georeference.																							Ralph Edward DeWalt	https://orcid.org/0000-0001-9985-9250	2024												Clioperla clio (Newman, 1839)							Animalia | Arthropoda | Insecta | Plecoptera | Arctoperlaria | Perloidea | Perlodidae | Isoperlinae | Clioperla	Animalia	Arthropoda	Insecta	Plecoptera	Perloidea	Perlodidae	Isoperlinae			Clioperla				clio			species		(Newman, 1839)	Clio Stripetail	ICZN			
5003323846	CC BY 4.0									http://grbio.org/institution/illinois-natural-history-survey			INHS		INHS_data		PreservedSpecimen				e3eb4f6b-42e4-420c-8a21-fcda42206891	INHS Insect Collection 876178		Otis A. Hite | Maxine Hite		7				adult									present	Vial		https://sfg.taxonworks.org/api/v1/images/691e9221d26daf84103d11e353065fb5						Imaged by: Elise Snyder; Date Imaged: 2/21/2016.									O&M Hite Coll. 5-25-62  Isoperla namata Frison [7 Ad.], Det. S. W. Szczytko 1984  Photographed by: Elise Snyder Date: 02/21/2016 Notes: S.W. Szczytko Collection						1962-05-25							5-25-62	stream											Cove Creek			United States	US	Arkansas	Washington			15 mi S Prairie Grove												35.79531	-94.36519	unknown	1000.0			N35.79531º W94.36519º	N35.79531º	W94.36519º		unknown	POINT Z (-94.36519 35.79531 0)			DeWalt, Ralph Edward		A geospatial point translated from verbatim values recorded on human-readable media (e.g. paper specimen label, field notebook).	Physical collection object.	Derived from a instance of TaxonWorks' Georeference::VerbatimData.																							Stanley W. Szczytko		1984												Isoperla namata Frison, 1942							Animalia | Arthropoda | Insecta | Plecoptera | Arctoperlaria | Perloidea | Perlodidae | Isoperlinae | Isoperla	Animalia	Arthropoda	Insecta	Plecoptera	Perloidea	Perlodidae	Isoperlinae			Isoperla				namata			species		Frison, 1942	Ozark Stripetail	ICZN			
5003323845	CC BY 4.0									http://grbio.org/institution/illinois-natural-history-survey			INHS		INHS_data		PreservedSpecimen				f010588e-ef25-4326-9cc3-1e0958d21046	INHS Insect Collection 877477		Barry C. Poulton	https://orcid.org/0000-0002-7219-4911	1			Female	adult									present	Vial		https://sfg.taxonworks.org/api/v1/images/98fa41cc9dac254c05d9220fde76fda9						Imaged by: Elise Snyder; Date Imaged: 03/28/2016.									#54, Reared F, 6-IV-84 || #54 Reared {female} 6-IV-84  Isoperla irregularis, [1 F, 1 Ex.] Det. S. W. Szczytko || Isoperla irregularis Det. S.W. Szczytko  Photographed by: Elise Snyder Date: 03/28/2016 Notes: Barry C. Poulton Collection						1984-04-06							6-IV-84	stream						BCPoulton AR-54					May Branch			United States	US	Arkansas	Miller			1 mi E Brightstar at Hwy 160												33.11006	-93.97619	unknown	10.0			N33.11006º W93.97619º	N33.11006º	W93.97619º		unknown	POINT Z (-93.97619 33.11006 0)			DeWalt, Ralph Edward		A geospatial point translated from verbatim values recorded on human-readable media (e.g. paper specimen label, field notebook).	Physical collection object.	Derived from a instance of TaxonWorks' Georeference::VerbatimData.																							Stanley W. Szczytko														Isoperla irregularis (Klapálek, 1923)							Animalia | Arthropoda | Insecta | Plecoptera | Arctoperlaria | Perloidea | Perlodidae | Isoperlinae | Isoperla	Animalia	Arthropoda	Insecta	Plecoptera	Perloidea	Perlodidae	Isoperlinae			Isoperla				irregularis			species		(Klapálek, 1923)	Texan Stripetail	ICZN			
5003323844	CC BY 4.0									http://grbio.org/institution/illinois-natural-history-survey			INHS		INHS_data		PreservedSpecimen				2253265f-cb3d-44c0-89d8-a2227154469f	INHS Insect Collection 1535685		Henry W. Robison		1			Female	adult									present	Vial																	HWR93-39. Board Camp Ck. at St. Hwy 8  Prostoia completa, 3M, F, det. L.V. Hart 2024					HWR-93-39	1993-02-20							20 Feb. 1993	stream											Board Camp Creek			United States	US	Arkansas	Polk			AR: Polk Co.: Board Camp Creek at St. Hwy 8, Temp=48 F												34.533966	-94.114189	unknown	100.0							unknown	POINT Z (-94.114189 34.533966 0)			Hart, Lily	2023-09-19	Created by entering point coordinates in a form, along with an optional error radius.	Curator entered point/radius data.	A generic point georeference.																							Lily V. Hart	https://orcid.org/0000-0002-2906-1849	2024												Prostoia ozarkensis Baumann & Grubbs, 2014							Animalia | Arthropoda | Insecta | Plecoptera | Arctoperlaria | Nemouroidea | Nemouridae | Prostoia	Animalia	Arthropoda	Insecta	Plecoptera	Nemouroidea	Nemouridae	Nemourinae			Prostoia				ozarkensis			species		Baumann & Grubbs, 2014	Ozark Forestfly	ICZN			
5003323843	CC BY 4.0									http://grbio.org/institution/illinois-natural-history-survey			INHS		INHS_data		PreservedSpecimen				659ede78-0945-4665-afb0-a3dc8f1625e0	INHS Plecoptera 9812		Herbert Holdsworth Ross | Lewis Judson Stannard		1			Male	adult									present	Vial																	Hardy, ARK.; Flat Creek; Sharp Co.; Feb. 18, 1962; Ross & Stannard  Allocapnia ?mohri Ross & Ricker, [W.E. Ricker]						1962-02-18							Feb. 18, 1962	stream						Topozone					Flat Creek			United States	US	Arkansas	Sharp			Hardy												36.316	-91.483	unknown	10000			N36.316º W91.483º	N36.316º	W91.483º		unknown	POINT Z (-91.483 36.316 0)			DeWalt, Ralph Edward		A geospatial point translated from verbatim values recorded on human-readable media (e.g. paper specimen label, field notebook).	Physical collection object.	Derived from a instance of TaxonWorks' Georeference::VerbatimData.																							W. E. Ricker		1964												Allocapnia mohri Ross & Ricker, 1964							Animalia | Arthropoda | Insecta | Plecoptera | Arctoperlaria | Nemouroidea | Capniidae | Allocapnia	Animalia	Arthropoda	Insecta	Plecoptera	Nemouroidea	Capniidae				Allocapnia				mohri			species		Ross & Ricker, 1964	Ouachita Snowfly	ICZN			
5003323842	CC BY 4.0												CNCI		CNCI_data		PreservedSpecimen				7c97bbca-21d9-4d07-9108-711df988bc1a	CNC 1604106		M. Williams		1				adult									present	ethyl alcohol																							1967-01-29								stream											Humphrey Creek			United States	US	Arkansas	Sharp			Humphrey Creek west of Hardy												36.262875	-91.337353	unknown								unknown																														paratype of Zealeuctra warreni Ricker & Ross, 1969															Zealeuctra warreni Ricker & Ross, 1969							Animalia | Arthropoda | Insecta | Plecoptera | Arctoperlaria | Nemouroidea | Leuctridae | Zealeuctra	Animalia	Arthropoda	Insecta	Plecoptera	Nemouroidea	Leuctridae	Leuctrinae			Zealeuctra				warreni			species		Ricker & Ross, 1969	Early Needlefly	ICZN			
5003323841	CC BY 4.0									http://grbio.org/institution/illinois-natural-history-survey			INHS		INHS_data		PreservedSpecimen				a43851c8-3a20-41f9-bcc2-f7be2a852140	INHS Plecoptera 11145		Herbert Holdsworth Ross | Lewis Judson Stannard		1			Female	adult									present	Vial																	W Pocahontas, Ark.; Mill Creek; Randolph Co.; Feb. 18, 1962; Ross & Stannard  Allocapnia rickeri Frison, [W.E. Ricker]						1962-02-18							Feb. 18, 1962	stream						Topozone					Mill Creek			United States	US	Arkansas	Randolph			W Pocahontas												36.2601	-91.0079	unknown	10000.0			N36.2601º W91.0079º	N36.2601º	W91.0079º		unknown	POINT Z (-91.0079 36.2601 0)			Favret, Colin		A geospatial point translated from verbatim values recorded on human-readable media (e.g. paper specimen label, field notebook).	Physical collection object.	Derived from a instance of TaxonWorks' Georeference::VerbatimData.																									1994												Allocapnia rickeri Frison, 1942							Animalia | Arthropoda | Insecta | Plecoptera | Arctoperlaria | Nemouroidea | Capniidae | Allocapnia	Animalia	Arthropoda	Insecta	Plecoptera	Nemouroidea	Capniidae				Allocapnia				rickeri			species		Frison, 1942	Midwest Snowfly	ICZN			
5003323840	CC BY 4.0									http://grbio.org/institution/illinois-natural-history-survey			INHS		INHS_data		PreservedSpecimen				ff247806-603d-4263-b4fd-7be8c617a579	INHS Insect Collection 877488		Barry C. Poulton	https://orcid.org/0000-0002-7219-4911	2			Female	adult									present	Vial		https://sfg.taxonworks.org/api/v1/images/13f01a8213870780bc37b5407b710775						Imaged by: Elise Snyder; Date Imaged: 03/28/2016.									#165, Rear 2 F, 7-IV-84 || #165 Rear 2{female} 7-IV-84  Isoperla irregularis, [2 F, Ex.] Det. S. W. Szczytko || Isoperla irregularis Det. S.W. Szczytko  Photographed by: Elise Snyder Date: 03/28/2016 Notes: Barry C. Poulton Collection						1984-04-07							7-IV-84	stream						BCPoulton AR-165					Taylor Creek			United States	US	Arkansas	Perry			1 mi E New Dixie at Hwy 160												35.04318	-92.59181	unknown	10.0			N35.04318º W92.59181º	N35.04318º	W92.59181º		unknown	POINT Z (-92.59181 35.04318 0)			DeWalt, Ralph Edward		A geospatial point translated from verbatim values recorded on human-readable media (e.g. paper specimen label, field notebook).	Physical collection object.	Derived from a instance of TaxonWorks' Georeference::VerbatimData.																							Stanley W. Szczytko														Isoperla irregularis (Klapálek, 1923)							Animalia | Arthropoda | Insecta | Plecoptera | Arctoperlaria | Perloidea | Perlodidae | Isoperlinae | Isoperla	Animalia	Arthropoda	Insecta	Plecoptera	Perloidea	Perlodidae	Isoperlinae			Isoperla				irregularis			species		(Klapálek, 1923)	Texan Stripetail	ICZN			
5003323839	CC BY 4.0														Literature_data		MaterialCitation				29a4cd6b-fbb0-4ea6-bb9f-eb557a53afa7			L. O. Warren		1			Male	adult									present																		AR: Franklin Co., 17-II-62, 1M, L.O.Warren						1962-02-17							17-II-62															United States	US	Arkansas	Franklin																																																																						Taeniopteryx lita Frison, 1942							Animalia | Arthropoda | Insecta | Plecoptera | Arctoperlaria | Nemouroidea | Taeniopterygidae | Taeniopteryx	Animalia	Arthropoda	Insecta	Plecoptera	Nemouroidea	Taeniopterygidae	Taeniopteryginae			Taeniopteryx				lita			species		Frison, 1942	Small Willowfly	ICZN			
5003323838	CC BY 4.0									http://grbio.org/institution/illinois-natural-history-survey			INHS		INHS_data		PreservedSpecimen				dd0fcbe4-7832-4a1a-95ea-550f80dcd7c8	INHS Insect Collection 794727		Barry C. Poulton	https://orcid.org/0000-0002-7219-4911	4			Female	adult									present	Vial		https://sfg.taxonworks.org/api/v1/images/01f84f9210e2da1ffdd7a146065c71d6 | https://sfg.taxonworks.org/api/v1/images/364fae9b2a35a4a9a310656d9433b954						Imaged by: Ed DeWalt, Felipe Soto-Adames; Date Imaged: 12/9/2015.									#275 10-V-88  Amphinemura delosa 4 F Det. B. C. Poulton  Photographed by: Ed DeWalt, Felipe Soto-Adames Date: 12/9/2015 Notes: K.W. Stewart Collection						1988-05-10							10-V-88	stream						BCPoulton AR-275					Pine Mountain Creek			United States	US	Arkansas	Van Buren			2 mi N Damascus at US-65												35.39645	-92.39158	unknown	10.0			N35.39645º W92.39158º	N35.39645º	W92.39158º		unknown	POINT Z (-92.39158 35.39645 0)			DeWalt, Ralph Edward		A geospatial point translated from verbatim values recorded on human-readable media (e.g. paper specimen label, field notebook).	Physical collection object.	Derived from a instance of TaxonWorks' Georeference::VerbatimData.																							Barry C. Poulton	https://orcid.org/0000-0002-7219-4911													Amphinemura delosa (Ricker, 1952)							Animalia | Arthropoda | Insecta | Plecoptera | Arctoperlaria | Nemouroidea | Nemouridae | Amphinemura	Animalia	Arthropoda	Insecta	Plecoptera	Nemouroidea	Nemouridae	Amphinemurinae			Amphinemura				delosa			species		(Ricker, 1952)	Eastern Forestfly	ICZN			
5003323837	CC BY 4.0									http://grbio.org/institution/illinois-natural-history-survey			INHS		INHS_data		PreservedSpecimen				95f8159b-cafc-4921-a112-6ef5400c3186	INHS Insect Collection 794718		Barry C. Poulton	https://orcid.org/0000-0002-7219-4911	1			Female	adult									present	Vial								Imaged by: Ed DeWalt, Felipe Soto-Adames; Date Imaged: 12/9/2015.									#99 17-III-84  Zealeuctra narfi 1 M, 1 F Det. B. C. Poulton  Photographed by: Ed DeWalt, Felipe Soto-Adames Date: 12/9/2015 Notes: K.W. Stewart Collection						1984-03-17							17-III-84	stream						BCPoulton AR-99					tributary East Fork Cadron Creek			United States	US	Arkansas	White			2 mi E Rosebud at Hwy 36												35.32662	-92.05056	unknown	1000.0			N35.32662º W92.05056º	N35.32662º	W92.05056º		unknown	POINT Z (-92.05056 35.32662 0)			DeWalt, Ralph Edward		A geospatial point translated from verbatim values recorded on human-readable media (e.g. paper specimen label, field notebook).	Physical collection object.	Derived from a instance of TaxonWorks' Georeference::VerbatimData.																							Barry C. Poulton	https://orcid.org/0000-0002-7219-4911													Zealeuctra narfi Ricker & Ross, 1969							Animalia | Arthropoda | Insecta | Plecoptera | Arctoperlaria | Nemouroidea | Leuctridae | Zealeuctra	Animalia	Arthropoda	Insecta	Plecoptera	Nemouroidea	Leuctridae	Leuctrinae			Zealeuctra				narfi			species		Ricker & Ross, 1969	Northern Needlefly	ICZN			
5003323836	CC BY 4.0									http://grbio.org/institution/illinois-natural-history-survey			INHS		INHS_data		PreservedSpecimen				d2446083-50eb-4470-ad8e-77f4a07211e4	INHS Insect Collection 793302		Eric J. South		1			Male	adult									present	2 ml cryo 95% EtOH																	AR, Pike Co., Little Missouri River, 10.0 km SSE Delight at AR-19, 33.95608, -93.44362, UV light, 6/18/2016, E. J. South, EJS-2016-066  Perlesta sublobata South & DeWalt 2019  Perlesta AR-1, M Det. E. J. South, 2016					EJS-2016-066	2016-06-18							2016-6-18	river	UV light										Little Missouri River			United States	US	Arkansas	Nevada			Little Missouri River, 10.0 km SSE Delight at AR-19												33.95608	-93.44362	unknown	10.0			33.95608 -93.44362	33.95608	-93.44362		unknown	POINT Z (-93.44362 33.95608 0)			Hart, Lily	2024-01-12	A geospatial point translated from verbatim values recorded on human-readable media (e.g. paper specimen label, field notebook).	Physical collection object.	Derived from a instance of TaxonWorks' Georeference::VerbatimData.																						paratype of Perlesta sublobata South & DeWalt, 2019	Eric J. South		2016												Perlesta sublobata South & DeWalt, 2019							Animalia | Arthropoda | Insecta | Plecoptera | Arctoperlaria | Perloidea | Perlidae | Perlesta	Animalia	Arthropoda	Insecta	Plecoptera	Perloidea	Perlidae	Acroneuriinae			Perlesta				sublobata			species		South & DeWalt, 2019		ICZN			
5003323835	CC BY 4.0									http://grbio.org/institution/illinois-natural-history-survey			INHS		INHS_data		PreservedSpecimen				2e1ca716-3204-441c-9e98-c4d7a480112f	INHS Insect Collection 1504223		Henry W. Robison		104			Male	adult									present	Vial		https://sfg.taxonworks.org/api/v1/images/05be66cb717c098248107eb7bb9ca0e1															HWR 96-38: AR: Independence Co.: Data (Dota) Creek at St. Hwy 25 in Charlotte, AR., 24 Feb. 1996, H.W. Robison  Allocapnia rickeri, 104M, 32F, Det. R.E. DeWalt 2023 Allocapnia rickeri, 104M, 32F, Det. B.C. Poulton  P. completa, 1 female, T. burksi, 1 male, A. rickeri, 104 males, 32 females, A. mohri, 1 male, 1 female Split up by RED  B.C. Poulton Donation  Photographed by: Lily Hart					HWR-96-38	1996-02-24							24 Feb. 1996	stream											Dota Creek			United States	US	Arkansas	Independence			AR: Independence Co.: Data (Dota) Creek at St. Hwy 25 in Charlotte, AR.												35.816658	-91.460331	unknown								unknown	POINT Z (-91.460331 35.816658 0)			Hart, Lily	2023-10-03	Created by entering point coordinates in a form, along with an optional error radius.	Curator entered point/radius data.	A generic point georeference.																							Ralph Edward DeWalt	https://orcid.org/0000-0001-9985-9250	2023												Allocapnia rickeri Frison, 1942							Animalia | Arthropoda | Insecta | Plecoptera | Arctoperlaria | Nemouroidea | Capniidae | Allocapnia	Animalia	Arthropoda	Insecta	Plecoptera	Nemouroidea	Capniidae				Allocapnia				rickeri			species		Frison, 1942	Midwest Snowfly	ICZN			
5003323834	CC BY 4.0									http://grbio.org/institution/illinois-natural-history-survey			INHS		INHS_data		PreservedSpecimen				551e3ec1-b1e0-4e15-89fc-e2f9df948630	INHS Insect Collection 1504212		Henry W. Robison		92			Male	adult									present	Vial		https://sfg.taxonworks.org/api/v1/images/5a16e95315375c41579f2370add326ed															HWR 96-27: AR: Hot Spring Co.: Blakely Creek at Hwy 84, north of Social Hill, AR., 10 Feb. 1996, H.W. Robison  Allocapnia rickeri, 92M, 12F, Det. L.V. Hart 2023 Allocapnia rickeri, 92M, 12F, Det. B.C. Poulton   Allocapnia mohri, 4 males, 1 female, A. rickeri, 92 males, 12 females, Z. warreni, 1 female split up by LVH  B.C. Poulton Donation  Photographed by: Lily Hart					HWR-96-27	1996-02-10							10 Feb. 1996	stream											Blakely Creek			United States	US	Arkansas	Hot Spring			Hot Spring Co.: Blakely Creek at Hwy 84, north of Social Hill, AR.												34.341118	-92.911259	unknown	100.0							unknown	POINT Z (-92.911259 34.341118 0)			Hart, Lily	2023-09-26	Created by entering point coordinates in a form, along with an optional error radius.	Curator entered point/radius data.	A generic point georeference.																							Lily V. Hart	https://orcid.org/0000-0002-2906-1849	2023												Allocapnia rickeri Frison, 1942							Animalia | Arthropoda | Insecta | Plecoptera | Arctoperlaria | Nemouroidea | Capniidae | Allocapnia	Animalia	Arthropoda	Insecta	Plecoptera	Nemouroidea	Capniidae				Allocapnia				rickeri			species		Frison, 1942	Midwest Snowfly	ICZN			
5003323833	CC BY 4.0									http://grbio.org/institution/illinois-natural-history-survey			INHS		INHS_data		PreservedSpecimen				d276fc87-0043-46a8-ab1f-41be98cbf9c7	INHS Insect Collection 877335		Barry C. Poulton	https://orcid.org/0000-0002-7219-4911	1				exuvia									present	Vial		https://sfg.taxonworks.org/api/v1/images/05e762ba97bcab587769851f623a4655						Imaged by: Elise Snyder; Date Imaged: 03/15/2016.									#89, Reared F, 6-IV-84 || #89 reared 6-IV-84 {female}  Isoperla irregularis, [1 F, 1 Ex.], Det. S. W. Szczytko || Isoperla irregularis Det. S.W. Szczytko  Photographed by: Elise Snyder Date: 03/15/2016 Notes: Barry C. Poulton Collection						1984-04-06							6-IV-84	stream						BCPoulton AR-89					Beech Creek			United States	US	Arkansas	Miller			2 mi E Genoa at Hwy 196												33.37844	-93.88463	unknown	10.0			N33.37844º W93.88463º	N33.37844º	W93.88463º		unknown	POINT Z (-93.88463 33.37844 0)			DeWalt, Ralph Edward		A geospatial point translated from verbatim values recorded on human-readable media (e.g. paper specimen label, field notebook).	Physical collection object.	Derived from a instance of TaxonWorks' Georeference::VerbatimData.																							Stanley W. Szczytko														Isoperla irregularis (Klapálek, 1923)							Animalia | Arthropoda | Insecta | Plecoptera | Arctoperlaria | Perloidea | Perlodidae | Isoperlinae | Isoperla	Animalia	Arthropoda	Insecta	Plecoptera	Perloidea	Perlodidae	Isoperlinae			Isoperla				irregularis			species		(Klapálek, 1923)	Texan Stripetail	ICZN			
